Estado civil,Modo de aplicacion,Orden de aplicacion,Carrera,Jornada,Nivel educativo previo,Nota educacion previa,Nacionalidad,Educacion madre,Educacion padre,Ocupacion madre,Ocupacion padre,Nota de admisión,Desplazado,Necesidades educativas especiales,Deudor,Pago de matricula al dia,Genero,Becado,Edad de ingreso,Internacional,Creditos homologados 1er semestre,Materias inscritas 1er semestre,Evaluaciones 1er semestre,Materias aprobadas 1er semestre,Promedio 1er semestre,Materias sin evaluacion 1er semestre,Creditos homologados 2do semestre,Materias inscritas 2do semestre,Evaluaciones 2do semestre,Materias aprobadas 2do semestre,Promedio 2do semestre,Materias sin evaluación 2do semestre,Tasa de desempleo,Tasa de inflacion,PIB,Resultado
Soltero,2da fase,1,Administración,Diurna,Secundaria,139,Portugués,Básica ciclo 2,Básica ciclo 2,Obrero calificado,Servicios,133.4,No,No,No,Sí,Mujer,No,18,No,0,5,9,1,11,1,0,5,10,0,0,0,9.4,-0.8,-3.12,Enrolled
Soltero,1ra fase general,4,Enfermería,Diurna,Secundaria,137,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Obrero calificado,126.7,Sí,No,No,Sí,Mujer,No,18,No,0,7,0,0,0,0,0,8,0,0,0,0,15.5,2.8,-4.06,Dropout
Soltero,2da fase,3,Enfermería,Diurna,Secundaria,138,Portugués,Secundaria completa,Básica ciclo 3,Obrero calificado,Operador maquinaria,129.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,8,6,13.27166667,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,6,Enfermería,Diurna,Secundaria,136,Portugués,Grado,Básica ciclo 2,Profesional,No calificado,125.7,Sí,No,No,Sí,Mujer,No,20,No,0,7,8,6,13.54833333,0,0,8,11,6,14.775,0,11.1,0.6,2.02,Enrolled
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,143,Portugués,Grado,Grado,Profesional,Servicios,144.8,No,No,No,Sí,Mujer,No,19,No,0,6,6,6,12.16666667,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,133.1,Portugués,Básica ciclo 2,Básica ciclo 3,Técnico,Técnico,98.6,No,No,No,Sí,Mujer,No,21,No,0,6,16,2,11,0,0,6,12,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,136,Portugués,Básica ciclo 2,Primaria,No calificado,No calificado,126.9,Sí,No,No,Sí,Mujer,Sí,19,No,0,7,7,7,13.28571429,0,0,7,7,7,14.42857143,0,11.1,0.6,2.02,Graduate
Soltero,2da fase,1,Trabajo social,Diurna,Secundaria,139,Portugués,Básica ciclo 3,Básica ciclo 2,Administrativo,No calificado,146.7,Sí,No,No,Sí,Mujer,Sí,20,No,0,6,6,6,13.33333333,0,0,6,7,6,14,0,15.5,2.8,-4.06,Graduate
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,125,Portugués,Secundaria completa,Secundaria completa,No calificado,Administrativo,117,No,No,No,Sí,Mujer,Sí,21,No,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,Graduate
Soltero,Especialización tecnológica,1,Veterinaria,Diurna,Especialización tecnológica,130,Portugués,Primaria,Básica ciclo 2,No calificado,Agricultura,130,Sí,No,No,Sí,Mujer,No,23,No,0,6,7,0,0,0,0,6,7,0,0,0,11.1,0.6,2.02,Dropout
Soltero,2da fase,1,Trabajo social,Diurna,Secundaria,137,Portugués,Secundaria completa,Básica ciclo 2,Servicios,Operador maquinaria,125.8,No,No,No,No,Mujer,Sí,18,No,0,6,10,6,12.66666667,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,Dropout
Casado,Mayor de 23,1,Administración (noche),Nocturna,Grado,130,Portugués,Grado,Secundaria completa,Directivo,Fuerzas armadas,160,No,No,No,Sí,Mujer,No,30,No,0,5,5,5,14.6,0,0,5,5,5,15.4,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,130,Portugués,Secundaria incompleta,Básica ciclo 3,Administrativo,Directivo,134.2,Sí,No,No,Sí,Mujer,No,20,No,0,5,13,0,0,5,0,5,5,0,0,5,9.4,-0.8,-3.12,Dropout
Casado,Cambio carrera,2,Administración,Diurna,Secundaria,160,Portugués,Primaria,Primaria,No calificado,No calificado,96,No,No,No,No,Mujer,No,29,No,3,5,7,3,12.33333333,0,0,5,8,0,0,0,10.8,1.4,1.74,Dropout
Soltero,3ra fase,1,Administración,Diurna,Secundaria,100,Portugués,Básica ciclo 2,Básica ciclo 2,Servicios,Servicios,101.8,Sí,No,No,Sí,Mujer,No,24,No,0,5,5,5,10.8,0,0,5,11,2,11,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,136,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Técnico,125.2,Sí,No,No,Sí,Mujer,No,20,No,0,6,7,6,11.66666667,0,0,6,10,6,11.33333333,0,7.6,2.6,0.32,Graduate
Soltero,Cambio carrera,1,Trabajo social (noche),Nocturna,Secundaria,117,Portugués,Primaria,Primaria,No calificado,No calificado,100,No,No,No,Sí,Mujer,No,27,No,0,6,6,4,12.5,0,0,6,6,6,14.33333333,0,13.9,-0.3,0.79,Dropout
Casado,Otra carrera,1,Administración,Diurna,Grado,140,Portugués,Primaria,Primaria,No calificado,No calificado,140,No,No,No,Sí,Mujer,No,23,No,0,5,0,0,0,0,0,5,0,0,0,0,7.6,2.6,0.32,Dropout
Soltero,Cambio institución,1,Diseño comunicación,Diurna,Secundaria,132,Portugués,Básica ciclo 3,Básica ciclo 3,153,153,120,No,No,No,Sí,Mujer,Sí,23,No,0,6,6,6,15.33333333,0,0,6,6,6,14.16666667,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,147,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,134.3,Sí,No,No,Sí,Mujer,No,18,No,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,158,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,Obrero calificado,144.7,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,6,6,14.83333333,0,0,6,6,6,14.66666667,0,12.7,3.7,-1.7,Graduate
Soltero,2da fase,6,Enfermería,Diurna,Secundaria,142,Portugués,Básica ciclo 3,Primaria,Administrativo,No calificado,131.9,Sí,No,No,Sí,Mujer,No,19,No,0,7,7,7,13.64285714,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,Dropout
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,143,Portugués,Secundaria completa,Básica ciclo 2,Operador maquinaria,Operador maquinaria,136.7,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,6,6,13.83333333,0,0,6,6,6,14,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,2,Diseño comunicación,Diurna,Secundaria,135,Portugués,Secundaria completa,Secundaria completa,Administrativo,Obrero calificado,129.8,Sí,No,No,Sí,Mujer,No,19,No,0,6,6,6,11.83333333,0,0,6,7,6,13,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,160,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,Obrero calificado,146.5,No,No,No,Sí,Mujer,Sí,18,No,0,6,7,6,13.42857143,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,Graduate
Soltero,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,120,Portugués,Primaria,Primaria,No calificado,Operador maquinaria,122.5,Sí,No,No,Sí,Mujer,No,29,No,8,13,16,8,10.5,0,8,12,19,9,10.33333333,0,9.4,-0.8,-3.12,Enrolled
Soltero,Mayor de 23,2,Higiene oral,Diurna,Educación básica,133.1,Portugués,Primaria,Primaria,Técnico,Obrero calificado,117.8,No,No,No,Sí,Mujer,No,24,No,0,7,10,6,11.41666667,0,0,8,9,8,11.9625,0,13.9,-0.3,0.79,Graduate
Soltero,2da fase,2,Higiene oral,Diurna,Secundaria,133.1,Portugués,Primaria,Básica ciclo 2,No calificado,Operador maquinaria,106,Sí,No,No,Sí,Mujer,No,19,No,0,7,16,2,12.75,0,0,7,12,2,11,0,8.9,1.4,3.51,Dropout
Soltero,2da fase,1,Higiene oral,Diurna,Secundaria,133,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,No calificado,119,No,No,No,Sí,Mujer,No,19,No,0,7,10,6,11.15,0,0,7,7,7,12.81428571,0,12.7,3.7,-1.7,Enrolled
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,120,Portugués,Básica ciclo 2,Básica ciclo 3,Administrativo,Operador maquinaria,115.1,No,No,No,Sí,Mujer,No,19,No,0,6,8,3,11.66666667,0,0,6,11,5,13.625,0,10.8,1.4,1.74,Enrolled
Soltero,2da fase,4,Turismo,Diurna,Secundaria,106,Portugués,Primaria,Básica ciclo 3,No calificado,Obrero calificado,116.9,Sí,No,No,Sí,Mujer,No,20,No,0,6,7,6,11.5,0,0,6,8,5,12.4,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,2,Periodismo,Diurna,Secundaria,148,Portugués,Secundaria completa,Básica ciclo 3,No calificado,No calificado,141.7,No,No,No,Sí,Mujer,No,18,No,0,6,6,6,13.83333333,0,0,6,6,6,12.66666667,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,2,Diseño comunicación,Diurna,Secundaria,134,Portugués,Secundaria completa,Básica ciclo 3,Técnico,Técnico,127.7,Sí,No,No,No,Mujer,No,18,No,1,6,8,6,11.71428571,1,0,6,11,4,11.33333333,0,13.9,-0.3,0.79,Dropout
Soltero,1ra fase general,5,Enfermería,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Secundaria completa,No calificado,Servicios,122.1,Sí,No,No,Sí,Mujer,Sí,19,No,0,7,8,7,11.67857143,0,0,8,10,7,13.0375,0,12.4,0.5,1.79,Graduate
Soltero,Especial Madeira,1,Veterinaria,Diurna,Secundaria,150,Portugués,Grado,Grado,Profesional,Directivo,153.5,Sí,No,No,Sí,Mujer,No,19,No,0,6,7,6,15.71428571,0,0,6,6,6,14.66666667,0,13.9,-0.3,0.79,Dropout
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,141,Portugués,Secundaria completa,Básica ciclo 3,Servicios,Operador maquinaria,141.4,Sí,No,No,Sí,Mujer,Sí,18,No,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,140,Portugués,Básica ciclo 3,Primaria,No calificado,Agricultura,135.8,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,6,6,13,0,0,6,7,6,13,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,138,Portugués,Grado,Grado,Profesional,Profesional,127.5,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,7,7,14.48571429,0,0,8,9,8,14.58888889,0,16.2,0.3,-0.92,Graduate
Soltero,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,No calificado,151.6,No,No,No,Sí,Mujer,No,24,No,0,5,9,5,12.28571429,0,0,5,8,5,12.125,0,16.2,0.3,-0.92,Enrolled
Soltero,Mayor de 23,1,Enfermería,Diurna,Secundaria,133.1,Portugués,Básica ciclo 3,Básica ciclo 3,Servicios,Agricultura,121.4,No,No,Sí,Sí,Mujer,No,28,No,0,7,12,4,13.375,0,0,7,7,5,13.5,0,13.9,-0.3,0.79,Enrolled
Soltero,Transferencia,1,Enfermería,Diurna,Secundaria,133,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,100,No,No,No,Sí,Mujer,No,20,No,1,8,8,7,11.57142857,0,1,8,8,7,11.57142857,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,150,Portugués,Primaria,Básica ciclo 2,No calificado,No calificado,131.5,Sí,No,No,Sí,Mujer,Sí,19,No,0,8,8,7,12.65714286,0,0,8,8,7,12.65714286,0,12.7,3.7,-1.7,Graduate
Soltero,2da fase,1,Administración,Diurna,Secundaria,117,Portugués,Primaria,Primaria,No calificado,No calificado,109.3,No,No,No,No,Mujer,No,22,No,0,5,9,2,10,1,0,5,11,1,10,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,145,Portugués,Básica ciclo 3,Secundaria completa,Agricultura,Servicios,127.9,Sí,No,No,Sí,Mujer,No,19,No,0,6,7,6,13.71428571,0,0,6,6,6,13.16666667,0,12.7,3.7,-1.7,Graduate
Soltero,Otra carrera,1,Trabajo social,Diurna,Grado,140,Portugués,Primaria,Primaria,No calificado,No calificado,140,Sí,No,No,Sí,Mujer,No,36,No,10,14,21,13,13.07142857,0,4,11,16,11,13,0,16.2,0.3,-0.92,Graduate
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,160,Portugués,Primaria,Básica ciclo 2,No calificado,Obrero calificado,160,No,No,No,Sí,Mujer,Sí,19,No,0,6,7,6,15.33333333,0,0,6,9,6,14,0,15.5,2.8,-4.06,Graduate
Soltero,2da fase,1,Trabajo social,Diurna,Secundaria,125,Portugués,Maestría,Grado,Directivo,Directivo,119.8,No,No,No,Sí,Mujer,No,18,No,0,6,9,5,11.57142857,0,0,6,8,6,12.14285714,0,16.2,0.3,-0.92,Graduate
Divorciado,Cambio carrera,4,Administración (noche),Nocturna,Otro 11,133.1,Portugués,Primaria,Primaria,No calificado,No calificado,153,No,No,No,No,Mujer,No,40,No,0,5,10,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,139,Portugués,Básica ciclo 2,Primaria,No calificado,Obrero calificado,125,Sí,No,No,Sí,Mujer,Sí,19,No,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,Graduate
Divorciado,Cambio carrera,1,Enfermería,Diurna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,No calificado,103.7,No,No,No,Sí,Mujer,No,38,No,1,8,12,5,13.126,1,1,8,12,5,13.126,1,10.8,1.4,1.74,Enrolled
Soltero,Otra carrera,1,Veterinaria,Diurna,Grado,120,Portugués,Primaria,Primaria,Obrero calificado,Obrero calificado,120,No,No,No,Sí,Mujer,No,32,No,4,10,20,4,11.5,2,3,9,13,3,11.66666667,2,15.5,2.8,-4.06,Dropout
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,160,Portugués,Secundaria completa,Primaria,No calificado,No calificado,146,Sí,No,No,Sí,Mujer,No,19,No,0,6,11,3,10.33333333,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Enrolled
Soltero,2da fase,3,Diseño comunicación,Diurna,Secundaria,120,Portugués,Grado,Secundaria completa,Administrativo,Administrativo,116.9,Sí,No,No,Sí,Mujer,No,19,No,0,6,6,6,13.5,0,0,6,7,6,13.42857143,0,8.9,1.4,3.51,Graduate
Casado,Mayor de 23,1,Administración,Diurna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,No calificado,117.9,No,No,No,Sí,Mujer,No,35,No,0,1,1,0,0,1,0,5,0,0,0,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,124,Portugués,Básica ciclo 2,Básica ciclo 3,Técnico,Fuerzas armadas,128.6,Sí,No,No,Sí,Mujer,No,20,No,0,5,5,4,12,0,0,4,4,2,11.5,0,7.6,2.6,0.32,Enrolled
Soltero,2da fase,1,Educación básica,Diurna,Secundaria,150,Portugués,Básica ciclo 3,Básica ciclo 3,Técnico,Administrativo,135,No,No,No,Sí,Mujer,No,29,No,2,8,10,7,11.14285714,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,1,Administración (noche),Nocturna,Secundaria,140,Portugués,Primaria,Primaria,No calificado,No calificado,124.6,No,No,No,Sí,Mujer,No,29,No,0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,Enrolled
Soltero,1ra fase general,5,Enfermería,Diurna,Secundaria,135,Portugués,Primaria,Primaria,Obrero calificado,Obrero calificado,124,Sí,No,No,Sí,Mujer,Sí,19,No,0,8,8,7,12.77142857,1,0,8,8,7,12.77142857,1,9.4,-0.8,-3.12,Enrolled
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,143,Portugués,Básica ciclo 2,Básica ciclo 3,Obrero calificado,No calificado,129.5,Sí,No,No,Sí,Mujer,Sí,18,No,0,8,8,7,13.79857143,0,0,8,8,7,13.79857143,0,10.8,1.4,1.74,Graduate
Casado,Mayor de 23,1,Trabajo social (noche),Nocturna,Educación básica,100,Portugués,Básica ciclo 2,Básica ciclo 3,Estudiante,Fuerzas armadas,111.3,No,No,Sí,No,Mujer,No,25,No,0,6,7,6,13.33333333,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate
Divorciado,Mayor de 23,1,Trabajo social (noche),Nocturna,Educación básica,133.1,Portugués,Primaria,Primaria,No calificado,No calificado,95,No,No,Sí,No,Mujer,No,50,No,0,6,11,0,0,0,0,5,6,0,0,0,8.9,1.4,3.51,Dropout
Casado,1ra fase general,1,Administración,Diurna,Secundaria,133.1,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,131.8,No,No,No,Sí,Mujer,No,24,No,14,15,17,14,11.35714286,0,13,14,15,13,12.84615385,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,5,Ing. Informática,Diurna,Secundaria,132,Portugués,Básica ciclo 2,Básica ciclo 3,Servicios,Técnico,119.1,No,No,No,Sí,Mujer,No,18,No,0,5,11,0,0,0,0,5,8,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,2da fase,1,Veterinaria,Diurna,Secundaria,131,Portugués,Básica ciclo 2,Básica ciclo 2,191,174,125.4,Sí,No,No,Sí,Mujer,No,20,No,0,6,13,6,15.69230769,0,0,6,13,5,14.42857143,0,15.5,2.8,-4.06,Graduate
Soltero,Especial Madeira,1,Agronomía,Diurna,Secundaria,147,Portugués,Secundaria completa,Primaria,Administrativo,No calificado,140.7,Sí,No,Sí,Sí,Mujer,Sí,20,No,13,18,19,18,15.05263158,0,11,13,13,13,14.53846154,0,15.5,2.8,-4.06,Graduate
Soltero,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,141,Portugués,Primaria,Primaria,No calificado,No calificado,131.9,No,No,No,Sí,Mujer,No,21,No,6,10,20,6,11.5,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,Dropout
Soltero,Mayor de 23,1,Trabajo social,Diurna,Secundaria,160,Portugués,Básica ciclo 2,Secundaria completa,No calificado,Técnico,124,No,No,Sí,Sí,Hombre,No,28,No,2,8,15,7,11,0,0,6,17,1,10,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,135,Portugués,Básica ciclo 2,Primaria,No calificado,Obrero calificado,139.2,No,No,No,Sí,Hombre,Sí,19,No,0,6,6,6,13,0,0,6,6,6,13.16666667,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,133,Portugués,Primaria,Primaria,No calificado,Obrero calificado,121.8,No,No,No,Sí,Hombre,Sí,18,No,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,Graduate
Soltero,2da fase,1,Multimedia,Diurna,Secundaria,142,Portugués,Primaria,Primaria,No calificado,No calificado,132.9,No,No,No,Sí,Hombre,No,22,No,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Graduate
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,130,Portugués,Primaria,Primaria,No calificado,Fuerzas armadas,130,No,No,No,Sí,Hombre,No,25,No,0,6,6,0,0,0,0,6,8,0,0,0,15.5,2.8,-4.06,Dropout
Casado,Mayor de 23,1,Enfermería,Diurna,Secundaria,133.1,Portugués,Primaria,Primaria,No calificado,No calificado,130.1,No,No,No,No,Hombre,No,37,No,0,7,10,5,13,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Dropout
Soltero,Mayor de 23,1,Enfermería,Diurna,Secundaria,133.1,Portugués,Primaria,Primaria,Obrero calificado,Obrero calificado,124.5,No,No,No,No,Hombre,No,38,No,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,Dropout
Casado,Mayor de 23,1,Marketing,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,No calificado,162.3,No,No,No,Sí,Hombre,No,36,No,0,6,13,3,11.33333333,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,Dropout
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,149,Portugués,Básica ciclo 3,Secundaria completa,No calificado,No calificado,137.8,Sí,No,No,Sí,Hombre,No,18,No,0,8,8,7,13,0,0,8,8,7,13,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,130,Portugués,Secundaria completa,Secundaria completa,Estudiante,Estudiante,119.5,No,No,No,No,Hombre,No,19,No,0,5,5,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,Mayor de 23,1,Equinocultura,Diurna,Secundaria,150,Portugués,Secundaria completa,Secundaria completa,Administrativo,Fuerzas armadas,110,No,No,Sí,Sí,Hombre,No,24,No,0,5,13,2,12.5,2,0,5,8,3,12.33333333,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,106,Portugués,Secundaria completa,Secundaria completa,Técnico,Técnico,105,No,No,No,Sí,Hombre,No,20,No,0,6,9,5,11,0,0,6,9,5,12.16666667,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,162,Portugués,Primaria,Primaria,No calificado,No calificado,142.8,Sí,No,No,Sí,Hombre,No,21,No,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
Casado,Cambio carrera,3,Administración (noche),Nocturna,Secundaria,120,Portugués,Primaria,Primaria,No calificado,No calificado,128.2,Sí,No,No,Sí,Hombre,No,32,No,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
Casado,Mayor de 23,1,Administración (noche),Nocturna,Educación básica,133.1,Portugués,Básica ciclo 2,Básica ciclo 2,Obrero calificado,Operador maquinaria,120,No,No,No,Sí,Hombre,No,39,No,0,5,9,0,0,0,0,5,5,1,10,0,12.7,3.7,-1.7,Dropout
Soltero,Otra carrera,1,Ing. Informática,Diurna,Grado,130,Portugués,Primaria,Primaria,No calificado,No calificado,130,No,No,No,No,Hombre,No,33,No,0,5,6,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,2da fase,2,Marketing,Diurna,Secundaria,128,Portugués,Primaria,Básica ciclo 2,Servicios,Operador maquinaria,121.7,No,No,No,Sí,Hombre,Sí,20,No,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Agronomía,Diurna,Secundaria,124,Portugués,Básica ciclo 2,Básica ciclo 3,No calificado,Obrero calificado,116,No,No,No,Sí,Hombre,No,19,No,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,Graduate
Casado,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,133.1,Portugués,Primaria,Primaria,Servicios,Operador maquinaria,133.2,No,No,No,No,Hombre,No,43,No,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,Dropout
Casado,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,114,Portugués,Primaria,Primaria,Obrero calificado,Operador maquinaria,116.7,No,No,No,Sí,Hombre,No,49,No,0,5,7,4,13.33333333,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,Dropout
Soltero,1ra fase general,2,Periodismo,Diurna,Secundaria,140,Portugués,Básica ciclo 2,Básica ciclo 2,Servicios,Obrero calificado,126.4,Sí,No,No,Sí,Hombre,Sí,18,No,0,6,8,6,12.66666667,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduate
Soltero,Mayor de 23,1,Agronomía,Diurna,Secundaria,160,Portugués,Secundaria completa,Primaria,191,193,140,No,No,No,Sí,Hombre,No,27,No,0,6,6,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Enrolled
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,122,Portugués,Secundaria completa,Básica ciclo 3,No calificado,No calificado,120.3,Sí,No,No,Sí,Hombre,Sí,19,No,0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,Dropout
Soltero,Mayor de 23,1,Diseño comunicación,Diurna,Secundaria,140,Portugués,Primaria,Primaria,No calificado,Fuerzas armadas,118,No,No,Sí,Sí,Hombre,Sí,45,No,0,6,6,6,13.5,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,Internacional,1,Marketing,Diurna,Secundaria,160,Portugués,Primaria,Otro 11,No calificado,No calificado,149.5,Sí,No,No,No,Hombre,No,19,No,0,6,6,6,13,0,0,6,8,6,13,0,13.9,-0.3,0.79,Graduate
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,130,Portugués,Secundaria completa,Grado,No calificado,Agricultura,130,No,No,No,Sí,Hombre,Sí,21,No,0,6,15,6,11.71428571,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,141,Portugués,Secundaria completa,Secundaria completa,Servicios,No calificado,126.3,No,No,No,Sí,Hombre,Sí,18,No,0,6,8,6,12.16666667,0,0,6,7,5,13,0,13.9,-0.3,0.79,Graduate
Soltero,2da fase,3,Administración,Diurna,Secundaria,127,Portugués,Primaria,Primaria,Servicios,Obrero calificado,116.2,No,No,No,Sí,Hombre,No,18,No,0,5,10,0,0,1,0,5,13,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,2da fase,1,Turismo,Diurna,Secundaria,126,Portugués,Primaria,Primaria,Servicios,Directivo,126,No,No,No,No,Hombre,No,29,No,0,6,12,0,0,0,0,6,6,0,0,6,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,131,Portugués,Secundaria completa,Secundaria completa,Administrativo,No calificado,122.3,No,No,No,Sí,Hombre,No,19,No,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Obrero calificado,119.5,Sí,No,No,Sí,Hombre,Sí,18,No,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,Enrolled
Soltero,Especialización tecnológica,1,Diseño comunicación,Diurna,Especialización tecnológica,130,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,131.8,No,No,No,Sí,Hombre,Sí,22,No,2,7,7,7,12.28571429,0,5,9,10,8,12.375,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,6,Enfermería,Diurna,Secundaria,140,Portugués,Secundaria completa,Secundaria completa,Administrativo,Técnico,130.7,Sí,No,No,Sí,Hombre,Sí,18,No,0,7,7,7,12.71857143,0,0,8,11,8,12.80555556,0,11.1,0.6,2.02,Dropout
